"","id","first_name","second_name","web_name","team","element_type","photo","team_name","short_team_name","strength","strength_overall_home","strength_overall_away","strength_attack_home","strength_attack_away","strength_defence_home","strength_defence_away"
"427",796,"Kristian","Sekularac","Sekularac",10,3,"511504.jpg","Fulham","FUL",3,1055,1175,1050,1180,1060,1170
"428",810,"Joshua","King","King",10,3,"577725.jpg","Fulham","FUL",3,1055,1175,1050,1180,1060,1170
"429",289,"Adrián","San Miguel del Castillo","Adrián",11,1,"60706.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"430",290,"Trent","Alexander-Arnold","Alexander-Arnold",11,2,"169187.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"431",291,"Alisson","Ramses Becker","A.Becker",11,1,"116535.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"432",292,"Stefan","Bajcetic","Bajcetic",11,3,"535928.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"433",293,"Darwin","Núñez Ribeiro","Darwin",11,4,"447203.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"434",294,"Diogo","Teixeira da Silva","Diogo J.",11,3,"194634.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"435",295,"Harvey","Elliott","Elliott",11,3,"444884.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"436",296,"Fabio Henrique","Tavares","Fabinho",11,3,"116643.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"437",297,"Cody","Gakpo","Gakpo",11,4,"243298.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"438",298,"Joe","Gomez","Gomez",11,2,"171287.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"439",299,"Jordan","Henderson","Henderson",11,3,"56979.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"440",300,"Curtis","Jones","Jones",11,3,"206915.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"441",301,"Caoimhin","Kelleher","Kelleher",11,1,"200720.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"442",302,"Ibrahima","Konaté","Konaté",11,2,"204716.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"443",303,"Luis","Díaz","Luis Díaz",11,3,"244731.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"444",304,"Alexis","Mac Allister","Mac Allister",11,3,"243016.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"445",305,"Joel","Matip","Matip",11,2,"60914.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"446",306,"Nathaniel","Phillips","Phillips",11,2,"197464.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"447",307,"Andrew","Robertson","Robertson",11,2,"122798.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"448",308,"Mohamed","Salah","Salah",11,3,"118748.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"449",309,"Dominik","Szoboszlai","Szoboszlai",11,3,"424876.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"450",310,"Thiago","Alcántara do Nascimento","Thiago",11,3,"61558.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"451",311,"Konstantinos","Tsimikas","Tsimikas",11,2,"214285.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"452",312,"Sepp","van den Berg","Van den Berg",11,2,"444765.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"453",313,"Virgil","van Dijk","Virgil",11,2,"97032.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"454",626,"Jarell","Quansah","Quansah",11,2,"441428.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"455",627,"Bobby","Clark","Clark",11,3,"491970.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"456",628,"Ben","Doak","Doak",11,3,"496208.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"457",629,"James","McConnell","McConnell",11,3,"491501.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"458",668,"Wataru","Endo","Endo",11,3,"158983.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"459",708,"Ryan","Gravenberch","Gravenberch",11,3,"441266.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"460",726,"Luke","Chambers","Chambers",11,2,"462491.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"461",728,"Callum","Scanlon","Scanlon",11,2,"519328.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"462",743,"Treymaurice","Nyoni","Nyoni",11,3,"591386.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"463",756,"Marcelo","de Araújo Pitaluga Filho","Pitaluga",11,1,"443629.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"464",757,"Conor","Bradley","Bradley",11,2,"492777.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"465",782,"Owen","Beck","Beck",11,2,"430992.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"466",783,"Kaide","Gordon","Gordon",11,3,"496185.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"467",812,"Lewis","Koumas","Koumas",11,4,"514514.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"468",813,"Fabian","Mrozek","Mrozek",11,1,"518199.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"469",824,"Jayden","Danns","Danns",11,4,"500058.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"470",837,"Amara","Nallo","Nallo",11,2,"611926.jpg","Liverpool","LIV",4,1240,1370,1210,1350,1270,1390
"471",21,"Albert","Sambi Lokonga","Sambi",12,3,"437742.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"472",52,"Marvelous","Nakamba","Nakamba",12,3,"184704.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"473",314,"Elijah","Adebayo","Adebayo",12,4,"174310.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"474",315,"Mads Juel","Andersen","Andersen",12,2,"208904.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"475",316,"Amari'i","Bell","Bell",12,2,"165183.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"476",317,"Luke","Berry","Berry",12,3,"82738.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"477",318,"Reece","Burke","Burke",12,2,"156658.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"478",319,"Allan","Campbell","Campbell",12,3,"193195.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"479",320,"Jordan","Clark","Clark",12,3,"96784.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"480",321,"Alfie","Doughty","Doughty",12,2,"244262.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"481",322,"Luke","Freeman","Freeman",12,3,"49083.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"482",323,"Matt","Macey","Macey",12,1,"113534.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"483",324,"John","McAtee","McAtee",12,4,"422303.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"484",325,"Carlos","Mendes Gomes","Mendes",12,3,"453537.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"485",326,"Carlton","Morris","Morris",12,4,"156700.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"486",327,"Admiral","Muskwe","Muskwe",12,4,"174595.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"487",328,"Chiedozie","Ogbene","Ogbene",12,4,"229164.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"488",329,"Fred","Onyedinma","Onyedinma",12,3,"168035.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"489",330,"Gabriel","Osho","Osho",12,2,"199056.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"490",331,"Aribim","Pepple","Pepple",12,4,"490180.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"491",332,"Dion","Pereira","Pereira",12,3,"243532.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"492",333,"Dan","Potts","Potts",12,2,"108411.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"493",334,"Glen","Rea","Rea",12,3,"165152.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"494",335,"James","Shea","Shea",12,1,"77818.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"495",336,"Joe","Taylor","Taylor",12,4,"242500.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"496",337,"Elliot","Thorpe","Thorpe",12,3,"232477.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"497",338,"Jack","Walton","Walton",12,1,"207722.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"498",339,"Louie","Watson","Watson",12,3,"223333.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"499",340,"Cauley","Woodrow","Woodrow",12,4,"91046.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"500",393,"Teden","Mengi","Mengi",12,2,"244856.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"501",553,"Ryan","Giles","Giles",12,2,"232351.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"502",575,"Tom","Lockyer","Lockyer",12,2,"108796.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"503",582,"Pelly Ruddock","Mpanzu","Mpanzu",12,3,"104047.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"504",586,"Tahith","Chong","Chong",12,3,"222677.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"505",602,"Issa","Kaboré","Kaboré",12,2,"476369.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"506",614,"Thomas","Kaminski","Kaminski",12,1,"54738.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"507",630,"Ross","Barkley","Barkley",12,3,"88894.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"508",631,"Jacob","Brown","Brown",12,4,"242453.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"509",648,"Aidan","Francis-Clarke","Francis-Clarke",12,2,"552030.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"510",665,"Tim","Krul","Krul",12,1,"20480.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"511",682,"Joseph","Johnson","Johnson",12,2,"611011.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"512",727,"Andros","Townsend","Townsend",12,3,"60252.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"513",729,"Jayden","Luker","Luker",12,3,"608060.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"514",734,"Zack","Nelson","Nelson",12,3,"589114.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"515",798,"Daiki","Hashioka","Hashioka",12,2,"209293.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"516",831,"Axel","Piesold","Piesold",12,3,"547668.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"517",839,"Dominic","Dos Santos Martins","Martins",12,3,"647597.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"518",844,"Christian","Chigozie","Chigozie",12,2,"634640.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"519",848,"Taylan","Harris","Harris",12,4,"551995.jpg","Luton","LUT",2,1055,1090,1020,1060,1090,1120
"520",341,"Manuel","Akanji","Akanji",13,2,"211975.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"521",342,"Nathan","Aké","Aké",13,2,"126184.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"522",343,"Julián","Álvarez","J.Alvarez",13,4,"461358.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"523",344,"Bernardo","Veiga de Carvalho e Silva","Bernardo",13,3,"165809.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"524",345,"Oscar","Bobb","Bobb",13,3,"477555.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"525",346,"João","Cancelo","Cancelo",13,2,"121145.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"526",347,"Scott","Carson","Carson",13,1,"17601.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"527",348,"Shea","Charles","Charles",13,3,"463210.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"528",349,"Kevin","De Bruyne","De Bruyne",13,3,"61366.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"529",350,"Rúben","Gato Alves Dias","Rúben",13,2,"171314.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"530",352,"Ederson","Santana de Moraes","Ederson M.",13,1,"121160.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"531",353,"Phil","Foden","Foden",13,3,"209244.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"532",354,"Jack","Grealish","Grealish",13,3,"114283.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"533",355,"Erling","Haaland","Haaland",13,4,"223094.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"534",356,"Mateo","Kovačić","Kovačić",13,3,"91651.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"535",357,"Aymeric","Laporte","Laporte",13,2,"146941.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"536",358,"Rico","Lewis","R.Lewis",13,2,"477064.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"537",359,"Riyad","Mahrez","Mahrez",13,3,"103025.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"538",361,"Stefan","Ortega Moreno","Ortega Moreno",13,1,"88248.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"539",363,"Máximo","Perrone","Perrone",13,3,"482769.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"540",365,"Rodrigo","Hernandez","Rodrigo",13,3,"220566.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"541",366,"Sergio","Gómez","Sergio Gómez",13,2,"437468.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"542",367,"Zack","Steffen","Steffen",13,1,"164484.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"543",368,"John","Stones","Stones",13,2,"97299.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"544",369,"Kyle","Walker","Walker",13,2,"58621.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"545",566,"Matheus Luiz","Nunes","Matheus N.",13,3,"465351.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"546",616,"Joško","Gvardiol","Gvardiol",13,2,"477424.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"547",678,"Jérémy","Doku","Doku",13,3,"248875.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"548",762,"Mahamadou","Susoho","Susoho",13,3,"496283.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"549",771,"Micah","Hamilton","Hamilton",13,3,"462438.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"550",814,"Jacob","Wright","Wright",13,3,"516250.jpg","Man City","MCI",5,1355,1365,1350,1360,1360,1370
"551",209,"Mason","Mount","Mount",14,3,"184341.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"552",370,"Alex","Telles","Alex Telles",14,2,"152590.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"553",371,"Amad","Diallo","Amad",14,3,"493250.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"554",372,"Antony Matheus","dos Santos","Antony",14,3,"467169.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"555",373,"Bruno","Borges Fernandes","B.Fernandes",14,3,"141746.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"556",374,"Brandon","Williams","B.Williams",14,2,"232937.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"557",375,"Eric","Bailly","Bailly",14,2,"197365.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"558",376,"Carlos Henrique","Casimiro","Casemiro",14,3,"61256.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"559",377,"Diogo","Dalot Teixeira","Dalot",14,2,"216051.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"560",379,"Christian","Eriksen","Eriksen",14,3,"80607.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"561",380,"Álvaro","Fernández Carreras","Fernandez",14,2,"515501.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"562",381,"Frederico","Rodrigues de Paula Santos","Fred",14,3,"101582.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"563",382,"Alejandro","Garnacho","Garnacho",14,3,"493105.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"564",383,"Hannibal","Mejbri","Hannibal",14,3,"465527.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"565",384,"Tom","Heaton","Heaton",14,1,"21205.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"566",386,"Victor","Lindelöf","Lindelof",14,2,"184667.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"567",387,"Harry","Maguire","Maguire",14,2,"95658.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"568",388,"Kobbie","Mainoo","Mainoo",14,3,"516895.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"569",389,"Tyrell","Malacia","Malacia",14,2,"222690.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"570",390,"Anthony","Martial","Martial",14,4,"148225.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"571",391,"Lisandro","Martínez","Martinez",14,2,"221820.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"572",392,"Scott","McTominay","McTominay",14,3,"195851.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"573",394,"Facundo","Pellistri Rebollo","Pellistri",14,3,"488404.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"574",395,"Raphaël","Varane","R.Varane",14,2,"90152.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"575",396,"Marcus","Rashford","Rashford",14,3,"176297.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"576",397,"Jadon","Sancho","Sancho",14,3,"209243.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"577",398,"Luke","Shaw","Shaw",14,2,"106760.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"578",399,"Shola","Shoretire","Shoretire",14,4,"472464.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"579",400,"Donny","van de Beek","Van de Beek",14,3,"180184.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"580",401,"Aaron","Wan-Bissaka","Wan-Bissaka",14,2,"214590.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"581",597,"André","Onana","Onana",14,1,"202641.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"582",617,"Rasmus","Højlund","Højlund",14,4,"497894.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"583",632,"Omari","Forson","Forson",14,3,"487828.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"584",669,"Radek","Vítek","Vítek",14,1,"477733.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"585",685,"Daniel","Gore","Gore",14,3,"504598.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"586",695,"Altay","Bayindir","Altay",14,1,"451302.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"587",703,"Jonny","Evans","Evans",14,2,"37642.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"588",709,"Sofyan","Amrabat","Amrabat",14,3,"172912.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"589",748,"Joe","Hugill","Hugill",14,4,"515504.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"590",766,"Willy","Kambwala","Kambwala",14,2,"518466.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"591",768,"Rhys","Bennett","Bennett",14,2,"515500.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"592",826,"Toby","Collyer","Collyer",14,3,"490881.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"593",833,"Habeeb","Ogunneye","Ogunneye",14,2,"519325.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"594",835,"Dermot","Mee","Mee",14,1,"461537.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"595",846,"Harry","Amass","Amass",14,2,"577974.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"596",850,"Ethan","Wheatley","Wheatley",14,4,"575034.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"597",856,"Louis","Jackson","Jackson",14,2,"530117.jpg","Man Utd","MUN",3,1125,1220,1130,1210,1120,1230
"598",204,"Lewis","Hall","Hall",15,2,"487838.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"599",402,"Miguel","Almirón Rejala","Almirón",15,3,"179018.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"600",403,"Elliot","Anderson","Anderson",15,3,"215379.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"601",404,"Harrison","Ashby","Ashby",15,2,"441024.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"602",405,"Sven","Botman","Botman",15,2,"220237.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"603",406,"Bruno","Guimarães Rodriguez Moura","Bruno G.",15,3,"208706.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"604",407,"Dan","Burn","Burn",15,2,"78916.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"605",408,"Karl","Darlow","Darlow",15,1,"59735.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"606",409,"Martin","Dubravka","Dubravka",15,1,"67089.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"607",410,"Ryan","Fraser","Fraser",15,3,"90105.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"608",411,"Mark","Gillespie","Gillespie",15,1,"81441.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"609",412,"Anthony","Gordon","Gordon",15,3,"232826.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"610",413,"Isaac","Hayden","Hayden",15,3,"153127.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"611",414,"Jeff","Hendrick","Hendrick",15,3,"83314.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"612",415,"Alexander","Isak","Isak",15,4,"219168.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"613",416,"Joelinton Cássio","Apolinário de Lira","Joelinton",15,3,"180974.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"614",417,"Emil","Krafth","Krafth",15,2,"111773.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"615",418,"Garang","Kuol","Kuol",15,3,"564510.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"616",419,"Jamaal","Lascelles","Lascelles",15,2,"101148.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"617",420,"Jamal","Lewis","J.Lewis",15,2,"194799.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"618",421,"Sean","Longstaff","Longstaff",15,3,"180135.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"619",422,"Javier","Manquillo Gaitán","Manquillo",15,2,"109528.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"620",423,"Jacob","Murphy","J.Murphy",15,3,"114243.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"621",424,"Nick","Pope","Pope",15,1,"98747.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"622",425,"Matt","Ritchie","Ritchie",15,3,"56983.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"623",426,"Allan","Saint-Maximin","Saint-Maximin",15,3,"170137.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"624",427,"Fabian","Schär","Schär",15,2,"119471.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"625",428,"Matt","Targett","Targett",15,2,"169359.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"626",429,"Sandro","Tonali","Tonali",15,3,"432422.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"627",430,"Kieran","Trippier","Trippier",15,2,"77794.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"628",431,"Kell","Watts","Watts",15,2,"232977.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"629",432,"Joe","Willock","Willock",15,3,"200089.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"630",433,"Callum","Wilson","Wilson",15,4,"75115.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"631",580,"Loris","Karius","Karius",15,1,"104542.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"632",581,"Paul","Dummett","Dummett",15,2,"106618.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"633",603,"Harvey","Barnes","Barnes",15,3,"201666.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"634",633,"Tino","Livramento","Livramento",15,2,"441191.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"635",634,"Alex","Murphy","A.Murphy",15,2,"545477.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"636",635,"Lewis","Miley","Miley",15,3,"547719.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"637",738,"Amadou","Diallo","Diallo",15,3,"248859.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"638",739,"Ben","Parkinson","Parkinson",15,4,"547716.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"639",745,"Michael","Ndiweni","Ndiweni",15,4,"490150.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"640",794,"Joe","White","White",15,3,"461484.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"641",795,"Travis","Hernes","Hernes",15,3,"592436.jpg","Newcastle","NEW",3,1105,1280,1050,1210,1160,1355
"642",23,"Nuno","Varela Tavares","Tavares",16,2,"437626.jpg","Nott'm Forest","NFO",3,1065,1100,1050,1125,1080,1080
"643",28,"Matt","Turner","Turner",16,1,"224068.jpg","Nott'm Forest","NFO",3,1065,1100,1050,1125,1080,1080
"644",205,"Callum","Hudson-Odoi","Hudson-Odoi",16,3,"209046.jpg","Nott'm Forest","NFO",3,1065,1100,1050,1125,1080,1080
"645",378,"Anthony","Elanga","Elanga",16,3,"449434.jpg","Nott'm Forest","NFO",3,1065,1100,1050,1125,1080,1080
"646",434,"Brandon","Aguilera Zamora","B.Aguilera",16,3,"461682.jpg","Nott'm Forest","NFO",3,1065,1100,1050,1125,1080,1080
