"element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","modified","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","value","transfers_balance","selected","transfers_in","transfers_out","id","first_name","second_name","web_name","team","element_type","photo","team_name","short_team_name","strength","total_xg_conceded","opp_team_name","opp_short_team_name","opp_strength","team_strength","opp_team_strength","team_strength_att","opp_team_strength_att","team_strength_def","opp_team_strength_def","Position","Goals","Opp_Goals","name_club","full_name","cs_mean","recent_starts","points_mean","bps_mean","xg_mean","xa_mean","xgi_mean","xg_against","goals_mean","oppgoals_mean","threat_mean","creativity_mean","influence_mean","ict_mean","team_xg","team_xg_mean"
380,65,7,0,FALSE,"2025-10-04T16:30:00Z",2,1,7,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-786,25937,495,1281,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"1.00","Chelsea","CHE",3,1265,1180,1210,1140,1320,1220,"DEF",1,2,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1.6,1,0,0,0,0,1.95,1.334
380,75,14,0,TRUE,"2025-10-19T15:30:00Z",1,2,8,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-824,25895,436,1260,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"1.34","Man Utd","MUN",3,1230,1205,1170,1150,1290,1260,"DEF",1,2,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1.2,1,0,0,0,0,2.75,1.582
380,84,5,0,FALSE,"2025-10-25T19:00:00Z",3,2,9,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-649,25573,250,899,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"2.75","Brentford","BRE",3,1265,1135,1210,1100,1320,1170,"DEF",2,3,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1.2,1.4,0,0,0,0,2.3,2.032
380,95,2,0,TRUE,"2025-11-01T20:00:00Z",2,0,10,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-650,25311,252,902,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"0.41","Aston Villa","AVL",3,1230,1185,1170,1170,1290,1200,"DEF",2,0,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1.4,2,0,0,0,0,1.19,2.006
380,106,13,0,FALSE,"2025-11-09T16:30:00Z",3,0,11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1343,29873,2195,852,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"1.60","Man City","MCI",4,1265,1250,1210,1210,1320,1290,"DEF",0,3,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1.4,1.8,0,0,0,0,0.72,2.064
380,117,16,0,TRUE,"2025-11-22T15:00:00Z",0,3,12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3753,37266,5223,1470,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"1.58","Nott'm Forest","NFO",3,1230,1130,1170,1110,1290,1150,"DEF",0,3,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1.2,2,0,0,0,0,1.94,1.782
380,130,19,0,FALSE,"2025-11-30T14:05:00Z",0,2,13,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-188,34564,1167,1355,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"0.29","West Ham","WHU",3,1265,1075,1210,1050,1320,1100,"DEF",2,0,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1,2.2,0,0,0,0,1.25,1.78
380,137,17,0,TRUE,"2025-12-03T20:15:00Z",1,1,14,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-80,33648,752,832,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"0.41","Sunderland","SUN",3,1230,1145,1170,1120,1290,1170,"DEF",1,1,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1.2,1.8,0,0,0,0,1.44,1.48
380,146,11,0,FALSE,"2025-12-06T17:30:00Z",3,3,15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,167,36379,1139,972,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"1.51","Leeds","LEE",3,1265,1095,1210,1080,1320,1110,"DEF",3,3,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1,1.4,0,0,0,0,1.91,1.308
380,156,6,0,TRUE,"2025-12-13T15:00:00Z",2,0,16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-1071,33003,1029,2100,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"1.90","Brighton","BHA",3,1230,1160,1170,1110,1290,1210,"DEF",2,0,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1.2,2,0,0,0,0,1.88,1.452
380,169,18,0,FALSE,"2025-12-20T17:30:00Z",1,2,17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-427,32677,580,1007,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"1.07","Spurs","TOT",3,1265,1165,1210,1130,1320,1200,"DEF",2,1,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1.6,1.4,0,0,0,0,0.67,1.684
380,176,20,0,TRUE,"2025-12-27T15:00:00Z",2,1,18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-741,32088,472,1213,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"1.07","Wolves","WOL",3,1230,1085,1170,1050,1290,1120,"DEF",2,1,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,2,1,0,0,0,0,1.54,1.43
380,186,11,0,TRUE,"2026-01-01T17:30:00Z",0,0,19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-740,31441,172,912,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"0.68","Leeds","LEE",3,1230,1145,1170,1100,1290,1190,"DEF",0,0,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,2,1.2,0,0,0,0,1.99,1.488
380,195,10,0,FALSE,"2026-01-04T15:15:00Z",2,2,20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-419,31147,113,532,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"0.75","Fulham","FUL",3,1265,1090,1210,1080,1320,1100,"DEF",2,2,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1.8,1,0,0,0,0,1.36,1.598
380,201,1,0,FALSE,"2026-01-08T20:00:00Z",0,0,21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-367,30912,136,503,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"0.57","Arsenal","ARS",5,1265,1300,1210,1340,1320,1260,"DEF",0,0,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1.6,0.8,0,0,0,0,0.36,1.488
380,215,3,0,TRUE,"2026-01-17T15:00:00Z",1,1,22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-499,30629,218,717,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"0.40","Burnley","BUR",3,1230,1095,1170,1090,1290,1100,"DEF",1,1,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1.2,0.8,0,0,0,0,3.19,1.184
380,222,4,0,FALSE,"2026-01-24T17:30:00Z",3,2,23,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-296,30494,134,430,380,"Calvin","Ramsay","Ramsay",12,2,"489580.jpg","Liverpool","LIV",4,"2.35","Bournemouth","BOU",3,1265,1150,1210,1100,1320,1200,"DEF",2,3,"Ramsay (LIV)","Calvin Ramsay",0,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0.92,1.688
381,1,4,8,TRUE,"2025-08-15T19:00:00Z",4,2,1,FALSE,90,1,0,0,2,0,0,0,0,0,0,1,36,49,33.8,51,13.4,1,9,0,10,1,0.26,0.11,0.37,1.7,145,0,5221323,0,0,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"1.70","Bournemouth","BOU",3,1230,1220,1170,1240,1290,1200,"MID",4,2,"M.Salah (LIV)","Mohamed Salah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,1.564
381,19,15,5,FALSE,"2025-08-25T19:00:00Z",2,3,2,FALSE,90,0,1,0,2,0,0,0,0,0,0,0,24,21,28.3,6,5.5,1,1,0,2,1,0,0.21,0.21,0.93,145,1223,5757761,150654,149431,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"0.93","Newcastle","NEW",3,1265,1160,1210,1170,1320,1150,"MID",3,2,"M.Salah (LIV)","Mohamed Salah",0,90,8,36,0.26,0.11,0.37,1.7,4,2,51,33.8,49,13.4,0.71,1.61
381,25,1,3,TRUE,"2025-08-31T15:30:00Z",1,0,3,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,5,0.4,6.8,17,2.4,0,2,0,2,1,0.05,0.03,0.08,0.49,145,102632,6034857,291184,188552,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"0.49","Arsenal","ARS",5,1230,1375,1170,1400,1290,1350,"MID",1,0,"M.Salah (LIV)","Mohamed Salah",0,90,6.5,30,0.13,0.16,0.29,1.315,3.5,2,28.5,31.05,35,9.45,0.5,1.48
381,34,3,9,FALSE,"2025-09-14T13:00:00Z",0,1,4,FALSE,90,1,0,1,0,0,0,0,0,0,0,1,26,35,20.6,27,8.3,0,3,0,3,1,0.79,0.15,0.94,0.13,145,77126,6379010,324596,247470,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"0.13","Burnley","BUR",3,1265,1055,1210,1010,1320,1100,"MID",1,0,"M.Salah (LIV)","Mohamed Salah",0.333333333333333,90,5.33333333333333,21.6666666666667,0.103333333333333,0.116666666666667,0.22,1.04,2.66666666666667,1.33333333333333,24.6666666666667,22.9666666666667,23.4666666666667,7.1,2.43,1.508
381,46,9,5,TRUE,"2025-09-20T11:30:00Z",2,1,5,FALSE,90,0,1,0,1,0,0,0,0,0,0,0,14,21.6,16.7,27,6.5,2,2,0,4,1,0.12,0.19,0.31,0.7,145,-33647,6387261,151658,185305,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"0.70","Everton","EVE",3,1230,1130,1170,1130,1290,1130,"MID",2,1,"M.Salah (LIV)","Mohamed Salah",0.5,90,6.25,22.75,0.275,0.125,0.4,0.8125,2.25,1,25.25,22.375,26.35,7.4,0.9,1.356
381,54,8,2,FALSE,"2025-09-27T14:00:00Z",2,1,6,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,-2,4.6,28.4,31,6.4,0,3,0,3,1,0.49,0.04,0.53,2.92,145,-652494,5725045,138977,791471,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"2.92","Crystal Palace","CRY",3,1265,1165,1210,1150,1320,1180,"MID",1,2,"M.Salah (LIV)","Mohamed Salah",0.4,90,6,21,0.244,0.138,0.382,0.79,2.2,1,25.6,21.24,25.4,7.22,2.13,1.352
381,65,7,2,FALSE,"2025-10-04T16:30:00Z",2,1,7,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,4,5.6,51.8,10,6.7,0,4,0,4,1,0.26,0.27,0.53,1,145,-708702,5036539,45559,754261,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"1.00","Chelsea","CHE",3,1265,1180,1210,1140,1320,1220,"MID",1,2,"M.Salah (LIV)","Mohamed Salah",0.4,90,4.8,13.4,0.29,0.124,0.414,1.034,1.6,1,21.6,20.16,16.52,5.82,1.95,1.334
381,75,14,2,TRUE,"2025-10-19T15:30:00Z",1,2,8,FALSE,84,0,0,0,2,0,0,0,0,0,0,0,10,9.4,50.3,42,10.2,0,1,0,1,1,0.41,0.14,0.55,0.91,144,-715068,4372723,39794,754862,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"1.34","Man Utd","MUN",3,1230,1205,1170,1150,1290,1260,"MID",1,2,"M.Salah (LIV)","Mohamed Salah",0.4,90,4.2,9.4,0.342,0.136,0.478,1.048,1.2,1,22.4,24.86,13.44,6.06,2.75,1.582
381,84,5,6,FALSE,"2025-10-25T19:00:00Z",3,2,9,FALSE,90,1,0,0,3,0,0,0,1,0,0,0,15,34.8,15.5,57,10.7,1,1,0,2,1,0.68,0.06,0.74,2.75,143,-845146,3531263,14393,859539,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"2.75","Brentford","BRE",3,1265,1135,1210,1100,1320,1170,"MID",2,3,"M.Salah (LIV)","Mohamed Salah",0.2,88.8,4,10.4,0.414,0.158,0.572,1.132,1.2,1.4,27.4,33.56,15.24,7.62,2.3,2.032
381,95,2,10,TRUE,"2025-11-01T20:00:00Z",2,0,10,FALSE,90,1,0,1,0,0,0,0,0,0,0,2,31,40,19.6,28,8.8,0,4,0,4,1,0.22,0.13,0.35,0.41,142,-451818,3092787,11087,462905,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"0.41","Aston Villa","AVL",3,1230,1185,1170,1170,1290,1200,"MID",2,0,"M.Salah (LIV)","Mohamed Salah",0,88.8,3.4,8.2,0.392,0.14,0.532,1.656,1.4,2,33.4,32.54,15.2,8.1,1.19,2.006
381,106,13,2,FALSE,"2025-11-09T16:30:00Z",3,0,11,FALSE,90,0,0,0,3,0,0,0,0,0,0,0,4,8.4,28.5,12,4.9,0,1,2,3,1,0.44,0.16,0.6,1.6,142,-94664,3015081,26862,121526,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"1.60","Man City","MCI",4,1265,1250,1210,1210,1320,1290,"MID",0,3,"M.Salah (LIV)","Mohamed Salah",0.2,88.8,4.4,11.6,0.412,0.128,0.54,1.598,1.4,1.8,33.6,33.12,18.88,8.56,0.72,2.064
381,117,16,2,TRUE,"2025-11-22T15:00:00Z",0,3,12,FALSE,90,0,0,0,3,0,0,0,0,0,0,0,5,12.8,38.9,52,10.4,0,2,0,2,1,0.21,0.3,0.51,1.58,142,-81816,2979420,41651,123467,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"1.58","Nott'm Forest","NFO",3,1230,1130,1170,1110,1290,1150,"MID",0,3,"M.Salah (LIV)","Mohamed Salah",0.2,88.8,4.4,12.8,0.402,0.152,0.554,1.334,1.2,2,29.8,33.14,19.64,8.26,1.94,1.782
381,130,19,0,FALSE,"2025-11-30T14:05:00Z",0,2,13,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,-170817,3002382,17752,188569,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"0.29","West Ham","WHU",3,1265,1075,1210,1050,1320,1100,"MID",2,0,"M.Salah (LIV)","Mohamed Salah",0.2,88.8,4.4,13,0.392,0.158,0.55,1.45,1,2.2,38.2,30.56,21.08,9,1.25,1.78
381,137,17,1,TRUE,"2025-12-03T20:15:00Z",1,1,14,FALSE,45,0,0,0,1,0,0,0,0,0,0,0,7,9.6,50.2,20,8,0,1,0,1,0,0.05,0.11,0.16,0.25,141,-165049,2607144,3594,168643,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"0.41","Sunderland","SUN",3,1230,1145,1170,1120,1290,1170,"MID",1,1,"M.Salah (LIV)","Mohamed Salah",0.2,72,4,11,0.31,0.13,0.44,1.268,1.2,1.8,29.8,20.5,19.2,6.96,1.44,1.48
381,146,11,0,FALSE,"2025-12-06T17:30:00Z",3,3,15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,-206341,2403581,1815,208156,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"1.51","Leeds","LEE",3,1265,1095,1210,1080,1320,1110,"MID",3,3,"M.Salah (LIV)","Mohamed Salah",0.2,63,3,9.4,0.184,0.14,0.324,0.768,1,1.4,22.4,27.44,14.16,6.42,1.91,1.308
381,156,6,7,TRUE,"2025-12-13T15:00:00Z",2,0,16,FALSE,64,0,1,1,0,0,0,0,0,0,0,1,27,31,65.3,28,12.4,0,5,1,6,0,0.67,0.52,1.19,1.19,140,-293777,2117789,6194,299971,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"1.90","Brighton","BHA",3,1230,1160,1170,1110,1290,1210,"MID",2,0,"M.Salah (LIV)","Mohamed Salah",0,45,1,3.2,0.14,0.114,0.254,0.686,1.2,2,16.8,23.52,6.16,4.66,1.88,1.452
381,169,18,0,FALSE,"2025-12-20T17:30:00Z",1,2,17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-148857,1972860,467,149324,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"1.07","Spurs","TOT",3,1265,1165,1210,1130,1320,1200,"MID",2,1,"M.Salah (LIV)","Mohamed Salah",0.2,39.8,2,7.8,0.186,0.186,0.372,0.604,1.6,1.4,20,30.88,10.68,6.16,0.67,1.684
381,176,20,0,TRUE,"2025-12-27T15:00:00Z",2,1,18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-76634,1899329,132,76766,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"1.07","Wolves","WOL",3,1230,1085,1170,1050,1290,1120,"MID",2,1,"M.Salah (LIV)","Mohamed Salah",0.2,21.8,1.6,6.8,0.144,0.126,0.27,0.288,2,1,9.6,23.1,8.12,4.08,1.54,1.43
381,186,11,0,TRUE,"2026-01-01T17:30:00Z",0,0,19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-31730,1869839,91,31821,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"0.68","Leeds","LEE",3,1230,1145,1170,1100,1290,1190,"MID",0,0,"M.Salah (LIV)","Mohamed Salah",0.2,21.8,1.6,6.8,0.144,0.126,0.27,0.288,2,1.2,9.6,23.1,8.12,4.08,1.99,1.488
381,195,10,0,FALSE,"2026-01-04T15:15:00Z",2,2,20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-18204,1853087,114,18318,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"0.75","Fulham","FUL",3,1265,1090,1210,1080,1320,1100,"MID",2,2,"M.Salah (LIV)","Mohamed Salah",0.2,12.8,1.4,5.4,0.134,0.104,0.238,0.238,1.8,1,5.6,13.06,6.2,2.48,1.36,1.598
381,201,1,0,FALSE,"2026-01-08T20:00:00Z",0,0,21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-16814,1836610,126,16940,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"0.57","Arsenal","ARS",5,1265,1300,1210,1340,1320,1260,"MID",0,0,"M.Salah (LIV)","Mohamed Salah",0.2,12.8,1.4,5.4,0.134,0.104,0.238,0.238,1.6,0.8,5.6,13.06,6.2,2.48,0.36,1.488
381,215,3,0,TRUE,"2026-01-17T15:00:00Z",1,1,22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,-21693,1815211,916,22609,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"0.40","Burnley","BUR",3,1230,1095,1170,1090,1290,1100,"MID",1,1,"M.Salah (LIV)","Mohamed Salah",0,0,0,0,0,0,0,0,1.2,0.8,0,0,0,0,3.19,1.184
381,222,4,5,FALSE,"2026-01-24T17:30:00Z",3,2,23,FALSE,90,0,1,0,3,0,0,0,0,0,0,0,12,25.2,31,93,14.9,2,2,0,4,1,0.35,0.52,0.87,2.35,140,11892,1830991,20213,8321,381,"Mohamed","Salah","M.Salah",12,3,"118748.jpg","Liverpool","LIV",4,"2.35","Bournemouth","BOU",3,1265,1150,1210,1100,1320,1200,"MID",2,3,"M.Salah (LIV)","Mohamed Salah",0,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0.92,1.688
382,1,4,2,TRUE,"2025-08-15T19:00:00Z",4,2,1,FALSE,81,0,0,0,2,0,0,0,0,0,0,0,14,12,45,12,6.9,1,6,2,9,1,0.14,0.28,0.42,1.7,85,0,3336069,0,0,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"1.70","Bournemouth","BOU",3,1230,1220,1170,1240,1290,1200,"MID",4,2,"Wirtz (LIV)","Florian Wirtz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,1.564
382,19,15,2,FALSE,"2025-08-25T19:00:00Z",2,3,2,FALSE,79,0,0,0,1,0,0,0,0,0,0,0,9,1.8,10.2,19,3.1,0,2,1,3,1,0.05,0.1,0.14,0.78,85,-526094,2951159,46640,572734,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"0.93","Newcastle","NEW",3,1265,1160,1210,1170,1320,1150,"MID",3,2,"Wirtz (LIV)","Florian Wirtz",0,81,2,14,0.14,0.28,0.42,1.7,4,2,12,45,12,6.9,0.71,1.61
382,25,1,3,TRUE,"2025-08-31T15:30:00Z",1,0,3,FALSE,88,0,0,1,0,0,0,0,0,0,0,0,18,14.8,12.6,23,5,2,4,2,8,1,0.18,0.06,0.24,0.4,84,-536444,2439208,86638,623082,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"0.49","Arsenal","ARS",5,1230,1375,1170,1400,1290,1350,"MID",1,0,"Wirtz (LIV)","Florian Wirtz",0,80,2,11.5,0.095,0.19,0.28,1.24,3.5,2,15.5,27.6,6.9,5,0.5,1.48
382,34,3,3,FALSE,"2025-09-14T13:00:00Z",0,1,4,FALSE,86,0,0,1,0,0,0,0,0,0,0,0,8,9.2,59,22,9,1,2,1,4,1,0.15,0.26,0.41,0.13,84,-288845,2273563,157830,446675,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"0.13","Burnley","BUR",3,1265,1055,1210,1010,1320,1100,"MID",1,0,"Wirtz (LIV)","Florian Wirtz",0.333333333333333,82.6666666666667,2.33333333333333,13.6666666666667,0.123333333333333,0.146666666666667,0.266666666666667,0.96,2.66666666666667,1.33333333333333,18,22.6,9.53333333333333,5,2.43,1.508
382,46,9,0,TRUE,"2025-09-20T11:30:00Z",2,1,5,FALSE,29,0,0,0,0,0,0,0,1,0,0,0,-2,1.4,11.3,4,1.7,0,0,0,0,0,0,0.03,0.03,0.04,83,-350383,1948846,40563,390946,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"0.70","Everton","EVE",3,1230,1130,1170,1130,1290,1130,"MID",2,1,"Wirtz (LIV)","Florian Wirtz",0.5,83.5,2.5,12.25,0.13,0.175,0.3025,0.7525,2.25,1,19,31.7,9.45,6,0.9,1.356
382,54,8,2,FALSE,"2025-09-27T14:00:00Z",2,1,6,FALSE,73,0,0,0,1,0,0,0,0,0,0,0,9,7.8,15.5,26,4.9,0,5,0,5,1,0.48,0.04,0.52,2.2,82,-590529,1366950,17089,607618,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"2.92","Crystal Palace","CRY",3,1265,1165,1210,1150,1320,1180,"MID",1,2,"Wirtz (LIV)","Florian Wirtz",0.4,72.6,2,9.4,0.104,0.146,0.248,0.61,2.2,1,16,27.62,7.84,5.14,2.13,1.352
382,65,7,1,FALSE,"2025-10-04T16:30:00Z",2,1,7,FALSE,45,0,0,0,1,0,0,0,0,0,0,0,7,8.2,12.3,4,2.5,1,2,2,5,0,0,0.1,0.1,0.89,82,-215217,1172817,12120,227337,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"1.00","Chelsea","CHE",3,1265,1180,1210,1140,1320,1220,"MID",1,2,"Wirtz (LIV)","Florian Wirtz",0.4,71,2,8.4,0.172,0.098,0.268,0.71,1.6,1,18.8,21.72,7,4.74,1.95,1.334
382,75,14,1,TRUE,"2025-10-19T15:30:00Z",1,2,8,FALSE,28,0,0,0,1,0,0,0,0,0,0,0,6,9.2,33,12,5.4,0,2,1,3,0,0,0.1,0.1,0.64,81,-156776,1029774,17298,174074,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"1.34","Man Utd","MUN",3,1230,1205,1170,1150,1290,1260,"MID",1,2,"Wirtz (LIV)","Florian Wirtz",0.4,64.2,1.8,8,0.162,0.098,0.26,0.732,1.2,1,15.8,22.14,8.28,4.62,2.75,1.582
382,84,5,2,FALSE,"2025-10-25T19:00:00Z",3,2,9,FALSE,82,0,0,0,3,0,0,0,0,0,0,0,11,6.2,18.1,8,3.2,1,4,1,6,1,0.18,0.13,0.31,2.54,81,-46853,989649,22539,69392,382,"Florian","Wirtz","Wirtz",12,3,"494595.jpg","Liverpool","LIV",4,"2.75","Brentford","BRE",3,1265,1135,1210,1100,1320,1170,"MID",2,3,"Wirtz (LIV)","Florian Wirtz",0.2,52.2,1.4,5.6,0.126,0.106,0.232,0.78,1.2,1.4,13.6,26.22,7.16,4.7,2.3,2.032
