"","website_short_name","team_name","position","price","total_points","gameweek","minutes_played","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus_points_allocated","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","transfers_balance","selected","transfers_in","transfers_out","first_name","second_name","team_strength","total_xg_conceded","opposition_team","opposition_fixture_difficulty","team_elo","opposition_elo","team_attack_elo","opposition_attack_elo","team_defence_elo","opposition_defence_elo","was_home"
"11985","Wheatley","Man Utd","ST","£4.5",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-160,11408,0,160,"Ethan","Wheatley",3,1.83,"Crystal Palace",3,1205,1165,1150,1150,1260,1180,FALSE
"11986","Wheatley","Man Utd","ST","£4.5",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,11324,0,98,"Ethan","Wheatley",3,0.77,"West Ham",3,1135,1075,1100,1050,1170,1100,TRUE
"11987","Wheatley","Man Utd","ST","£4.5",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-104,11219,0,104,"Ethan","Wheatley",3,0.41,"Wolves",3,1205,1070,1150,1050,1260,1090,FALSE
"11988","Wheatley","Man Utd","ST","£4.5",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-192,11032,0,192,"Ethan","Wheatley",3,1.92,"Bournemouth",3,1135,1220,1100,1240,1170,1200,TRUE
"11989","Wheatley","Man Utd","ST","£4.5",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-133,10898,0,133,"Ethan","Wheatley",3,1.54,"Aston Villa",3,1205,1145,1150,1150,1260,1140,FALSE
"11990","Wheatley","Man Utd","ST","£4.5",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-102,10792,0,102,"Ethan","Wheatley",3,1.18,"Newcastle",3,1135,1220,1100,1180,1170,1260,TRUE
"11991","Wheatley","Man Utd","ST","£4.5",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,10723,0,77,"Ethan","Wheatley",3,1.16,"Wolves",3,1135,1085,1100,1050,1170,1120,TRUE
"11992","Wheatley","Man Utd","ST","£4.5",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,10692,0,39,"Ethan","Wheatley",3,0.9,"Leeds",3,1205,1095,1150,1080,1260,1110,FALSE
"11993","Wheatley","Man Utd","ST","£4.5",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,10654,0,33,"Ethan","Wheatley",3,0.24,"Burnley",3,1205,1055,1150,1010,1260,1100,FALSE
"11994","Wheatley","Man Utd","ST","£4.5",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,10592,0,67,"Ethan","Wheatley",3,0.45,"Man City",4,1135,1305,1100,1230,1170,1380,TRUE
"11995","Wheatley","Man Utd","ST","£4.5",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,10824,161,49,"Ethan","Wheatley",3,1.19,"Arsenal",5,1205,1300,1150,1340,1260,1260,FALSE
"11996","Šeško","Man Utd","ST","£7.5",1,1,25,0,0,0,0,0,0,0,0,0,0,0,2,0,20.5,12,3.2,0,1,0,1,0.11,0.06,0.17,0.21,0,780071,0,0,"Benjamin","Sesko",3,1.31,"Arsenal",5,1135,1375,1100,1400,1170,1350,TRUE
"11997","Šeško","Man Utd","ST","£7.5",1,2,37,0,0,0,1,0,0,0,0,0,0,0,2,0.4,2.3,2,0.5,0,1,0,1,0,0.04,0.04,0.86,11164,966174,114770,103606,"Benjamin","Sesko",3,1.76,"Fulham",3,1205,1090,1150,1080,1260,1100,FALSE
"11998","Šeško","Man Utd","ST","£7.5",1,3,18,0,0,0,0,0,0,0,0,0,0,0,-2,0,1.1,8,0.3,0,0,0,0,0.27,0,0.27,0,-170928,830439,57965,228893,"Benjamin","Sesko",3,1.2,"Burnley",3,1135,1095,1100,1090,1170,1100,TRUE
"11999","Šeško","Man Utd","ST","£7.4",2,4,79,0,0,0,3,0,0,0,0,0,0,0,6,1,6.8,7,1.5,0,1,0,1,0.03,0,0.03,2.34,-223858,628746,15001,238859,"Benjamin","Sesko",3,2.52,"Man City",4,1205,1250,1150,1210,1260,1290,FALSE
"12000","Šeško","Man Utd","ST","£7.3",1,5,45,0,0,0,0,0,0,0,0,0,0,0,2,0.2,1.3,2,0.4,1,0,0,1,0,0.01,0.01,0.08,-81182,565503,16621,97803,"Benjamin","Sesko",3,0.43,"Chelsea",3,1135,1190,1100,1160,1170,1220,TRUE
"12001","Šeško","Man Utd","ST","£7.3",8,6,90,1,0,0,3,0,0,0,0,0,0,2,33,48,12.7,120,18.1,2,1,0,3,0.89,0.01,0.9,2.02,-32523,542787,36241,68764,"Benjamin","Sesko",3,2.02,"Brentford",3,1205,1135,1150,1100,1260,1170,FALSE
"12002","Šeško","Man Utd","ST","£7.3",9,7,90,1,0,1,0,0,0,0,0,0,0,3,33,46.6,20.9,39,10.7,3,3,3,9,0.29,0.01,0.3,0.71,25445,578552,53754,28309,"Benjamin","Sesko",3,0.71,"Sunderland",3,1135,1145,1100,1120,1170,1170,TRUE
"12003","Šeško","Man Utd","ST","£7.3",1,8,29,0,0,0,1,0,0,0,0,0,0,0,4,9.6,12.8,4,2.6,3,3,0,6,0.01,0.02,0.03,1.74,48763,637640,92131,43368,"Benjamin","Sesko",3,2.75,"Liverpool",4,1205,1230,1150,1170,1260,1290,FALSE
"12004","Šeško","Man Utd","ST","£7.3",4,9,81,0,1,0,1,0,0,0,1,0,0,0,10,16.8,13.9,11,4.2,1,3,0,4,0.21,0.01,0.22,0.8,-5567,635017,38803,44370,"Benjamin","Sesko",3,1.12,"Brighton",3,1135,1160,1100,1110,1170,1210,TRUE
"12005","Šeško","Man Utd","ST","£7.3",2,10,90,0,0,0,2,0,0,0,0,0,0,0,4,0,4.1,10,1.3,1,0,0,1,0.16,0,0.16,1.93,26862,668578,66699,39837,"Benjamin","Sesko",3,1.93,"Nott'm Forest",3,1205,1100,1150,1100,1260,1100,FALSE
"12006","Šeško","Man Utd","ST","£7.3",1,11,32,0,0,0,2,0,0,0,0,0,0,0,-4,0,1.4,6,0.7,0,0,0,0,0,0,0,0.11,-43910,623622,21676,65586,"Benjamin","Sesko",3,0.92,"Spurs",3,1205,1165,1150,1130,1260,1200,FALSE
"12007","Šeško","Man Utd","ST","£7.3",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150716,471265,1567,152283,"Benjamin","Sesko",3,0.23,"Everton",3,1135,1130,1100,1130,1170,1130,TRUE
"12008","Šeško","Man Utd","ST","£7.2",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50924,426332,203,51127,"Benjamin","Sesko",3,1.83,"Crystal Palace",3,1205,1165,1150,1150,1260,1180,FALSE
"12009","Šeško","Man Utd","ST","£7.2",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18055,410267,124,18179,"Benjamin","Sesko",3,0.77,"West Ham",3,1135,1075,1100,1050,1170,1100,TRUE
"12010","Šeško","Man Utd","ST","£7.2",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14298,396404,134,14432,"Benjamin","Sesko",3,0.41,"Wolves",3,1205,1070,1150,1050,1260,1090,FALSE
"12011","Šeško","Man Utd","ST","£7.2",4,16,21,0,1,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,2,0,0,0,0.55,-15398,381166,788,16186,"Benjamin","Sesko",3,1.92,"Bournemouth",3,1135,1220,1100,1240,1170,1200,TRUE
"12012","Šeško","Man Utd","ST","£7.2",2,17,72,0,0,0,2,0,0,0,0,0,0,0,3,1.4,0.8,21,2.3,0,1,0,1,0.32,0.01,0.33,1.45,3990,386993,10249,6259,"Benjamin","Sesko",3,1.54,"Aston Villa",3,1205,1145,1150,1150,1260,1140,FALSE
"12013","Šeško","Man Utd","ST","£7.2",1,18,59,0,0,0,0,0,0,0,0,0,0,0,3,7.6,11.7,12,3.1,3,3,1,7,0.28,0,0.28,0.22,3854,392254,10468,6614,"Benjamin","Sesko",3,1.18,"Newcastle",3,1135,1220,1100,1180,1170,1260,TRUE
"12014","Šeško","Man Utd","ST","£7.2",2,19,90,0,0,0,1,0,0,0,0,0,0,0,2,13.6,1.7,83,9.8,1,2,1,4,0.44,0,0.44,1.16,30086,437072,35523,5437,"Benjamin","Sesko",3,1.16,"Wolves",3,1135,1085,1100,1050,1170,1120,TRUE
"12015","Šeško","Man Utd","ST","£7.2",2,20,90,0,0,0,1,0,0,0,0,0,0,0,-4,0.2,7.9,15,2.3,2,0,0,2,0.8,0.02,0.82,0.9,-4301,418239,8228,12529,"Benjamin","Sesko",3,0.9,"Leeds",3,1205,1095,1150,1080,1260,1110,FALSE
"12016","Šeško","Man Utd","ST","£7.2",13,21,90,2,0,0,2,0,0,0,0,0,0,3,64,82,5.3,134,22.1,0,1,0,1,1.14,0.01,1.15,0.24,2633,422853,13674,11041,"Benjamin","Sesko",3,0.24,"Burnley",3,1205,1055,1150,1010,1260,1100,FALSE
"12017","Šeško","Man Utd","ST","£7.2",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30384,455158,46247,15863,"Benjamin","Sesko",3,0.45,"Man City",4,1135,1305,1100,1230,1170,1380,TRUE
"12018","Šeško","Man Utd","ST","£7.2",1,23,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.4,-21403,432733,7311,28714,"Benjamin","Sesko",3,1.19,"Arsenal",5,1205,1300,1150,1340,1260,1260,FALSE
"12019","Lammens","Man Utd","GK","£5",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5698,9969,6977,1279,"Senne","Lammens",3,2.52,"Man City",4,1205,1250,1150,1210,1260,1290,FALSE
"12020","Lammens","Man Utd","GK","£5",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,13619,2949,1323,"Senne","Lammens",3,0.43,"Chelsea",3,1135,1190,1100,1160,1170,1220,TRUE
"12021","Lammens","Man Utd","GK","£5",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,15545,2653,2286,"Senne","Lammens",3,2.02,"Brentford",3,1205,1135,1150,1100,1260,1170,FALSE
"12022","Lammens","Man Utd","GK","£5",9,7,90,0,0,1,0,0,0,0,0,0,3,2,29,24.2,0,0,2.4,1,11,0,0,0,0,0,0.71,-465,16142,1326,1791,"Senne","Lammens",3,0.71,"Sunderland",3,1135,1145,1100,1120,1170,1170,TRUE
"12023","Lammens","Man Utd","GK","£5",3,8,90,0,0,0,1,0,0,0,0,0,5,0,19,37.8,0,0,3.8,1,11,0,0,0,0,0,2.75,26471,51383,28731,2260,"Senne","Lammens",3,2.75,"Liverpool",4,1205,1230,1150,1170,1260,1290,FALSE
"12024","Lammens","Man Utd","GK","£5",2,9,90,0,0,0,2,0,0,0,0,0,3,0,9,20.4,0,0,2,0,13,0,0,0,0,0,1.12,50867,110994,53788,2921,"Senne","Lammens",3,1.12,"Brighton",3,1135,1160,1100,1110,1170,1210,TRUE
"12025","Lammens","Man Utd","GK","£5",1,10,90,0,0,0,2,0,0,0,0,0,1,0,1,8.6,0,0,0.9,1,5,0,0,0,0,0,1.93,45409,170678,56812,11403,"Senne","Lammens",3,1.93,"Nott'm Forest",3,1205,1100,1150,1100,1260,1100,FALSE
"12026","Lammens","Man Utd","GK","£5",1,11,90,0,0,0,2,0,0,0,0,0,2,0,5,19.8,0,0,2,1,5,0,0,0,0,0,0.92,-314,169114,15246,15560,"Senne","Lammens",3,0.92,"Spurs",3,1205,1165,1150,1130,1260,1200,FALSE
"12027","Lammens","Man Utd","GK","£5",2,12,90,0,0,0,1,0,0,0,0,0,0,0,5,5.4,0,2,0.7,1,4,1,0,0,0,0,0.23,15361,197200,27490,12129,"Senne","Lammens",3,0.23,"Everton",3,1135,1130,1100,1130,1170,1130,TRUE
"12028","Lammens","Man Utd","GK","£5",2,13,90,0,0,0,1,0,0,0,0,0,2,0,11,22,0,0,2.2,1,5,0,0,0,0,0,1.83,-4992,187026,6584,11576,"Senne","Lammens",3,1.83,"Crystal Palace",3,1205,1165,1150,1150,1260,1180,FALSE
"12029","Lammens","Man Utd","GK","£5",2,14,90,0,0,0,1,0,0,0,0,0,1,0,7,12,0,0,1.2,0,8,0,0,0,0,0,0.77,18655,214608,24247,5592,"Senne","Lammens",3,0.77,"West Ham",3,1135,1075,1100,1050,1170,1100,TRUE
"12030","Lammens","Man Utd","GK","£5.1",2,15,90,0,0,0,1,0,0,0,0,0,1,0,8,11,0,0,1.1,0,7,0,0,0,0,0,0.41,24384,255489,32172,7788,"Senne","Lammens",3,0.41,"Wolves",3,1205,1070,1150,1050,1260,1090,FALSE
"12031","Lammens","Man Utd","GK","£5.1",1,16,90,0,0,0,4,0,0,0,0,0,5,0,6,37.2,0,0,3.7,0,7,0,0,0,0,0,1.92,-19202,219837,13980,33182,"Senne","Lammens",3,1.92,"Bournemouth",3,1135,1220,1100,1240,1170,1200,TRUE
"12032","Lammens","Man Utd","GK","£5",1,17,90,0,0,0,2,0,0,0,0,0,2,0,5,16.4,0,0,1.6,1,7,0,0,0,0,0,1.54,-12717,209116,6943,19660,"Senne","Lammens",3,1.54,"Aston Villa",3,1205,1145,1150,1150,1260,1140,FALSE
"12033","Lammens","Man Utd","GK","£5",9,18,90,0,0,1,0,0,0,0,0,0,3,2,31,25.6,0,0,2.6,0,10,0,0,0,0,0,1.18,-9430,200473,4918,14348,"Senne","Lammens",3,1.18,"Newcastle",3,1135,1220,1100,1180,1170,1260,TRUE
"12034","Lammens","Man Utd","GK","£5",3,19,90,0,0,0,1,0,0,0,0,0,3,0,10,22.8,0,0,2.3,0,2,0,0,0,0,0,1.16,62720,388240,67629,4909,"Senne","Lammens",3,1.16,"Wolves",3,1135,1085,1100,1050,1170,1120,TRUE
"12035","Lammens","Man Utd","GK","£5",2,20,90,0,0,0,1,0,0,0,0,0,2,0,10,20.6,0,0,2.1,2,5,0,0,0,0,0,0.9,-12745,257692,6626,19371,"Senne","Lammens",3,0.9,"Leeds",3,1205,1095,1150,1080,1260,1110,FALSE
"12036","Lammens","Man Utd","GK","£5",1,21,90,0,0,0,2,0,0,0,0,0,0,0,-1,3.4,0,0,0.3,0,4,0,0,0,0,0,0.24,1438,264603,13470,12032,"Senne","Lammens",3,0.24,"Burnley",3,1205,1055,1150,1010,1260,1100,FALSE
"12037","Lammens","Man Utd","GK","£5",6,22,90,0,0,1,0,0,0,0,0,0,1,0,22,10.6,0,0,1.1,1,4,0,0,0,0,0,0.45,-33786,228301,5081,38867,"Senne","Lammens",3,0.45,"Man City",4,1135,1305,1100,1230,1170,1380,TRUE
"12038","Lammens","Man Utd","GK","£5",2,23,90,0,0,0,2,0,0,0,0,0,3,0,10,22.8,0,0,2.3,3,10,0,0,0,0,0,1.19,-6816,224937,6699,13515,"Senne","Lammens",3,1.19,"Arsenal",5,1205,1300,1150,1340,1260,1260,FALSE
"12039","Lacey","Man Utd","MID","£4.5",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shea","Lacey",3,0.23,"Everton",3,1135,1130,1100,1130,1170,1130,TRUE
"12040","Lacey","Man Utd","MID","£4.5",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,114,45,3,"Shea","Lacey",3,1.83,"Crystal Palace",3,1205,1165,1150,1150,1260,1180,FALSE
"12041","Lacey","Man Utd","MID","£4.5",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,214,76,17,"Shea","Lacey",3,0.77,"West Ham",3,1135,1075,1100,1050,1170,1100,TRUE
"12042","Lacey","Man Utd","MID","£4.5",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,273,55,25,"Shea","Lacey",3,0.41,"Wolves",3,1205,1070,1150,1050,1260,1090,FALSE
"12043","Lacey","Man Utd","MID","£4.5",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,409,140,73,"Shea","Lacey",3,1.92,"Bournemouth",3,1135,1220,1100,1240,1170,1200,TRUE
"12044","Lacey","Man Utd","MID","£4.5",1,17,6,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9,1.3,0,0,0,0,0.02,0,0.02,0.09,110,597,185,75,"Shea","Lacey",3,1.54,"Aston Villa",3,1205,1145,1150,1150,1260,1140,FALSE
"12045","Lacey","Man Utd","MID","£4.5",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,1217,452,84,"Shea","Lacey",3,1.18,"Newcastle",3,1135,1220,1100,1180,1170,1260,TRUE
"12046","Lacey","Man Utd","MID","£4.5",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1063,163,152,"Shea","Lacey",3,1.16,"Wolves",3,1135,1085,1100,1050,1170,1120,TRUE
"12047","Lacey","Man Utd","MID","£4.5",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1079,91,94,"Shea","Lacey",3,0.9,"Leeds",3,1205,1095,1150,1080,1260,1110,FALSE
"12048","Lacey","Man Utd","MID","£4.5",1,21,6,0,0,0,0,0,0,0,0,0,0,0,3,0,1.5,2,0.2,0,0,1,1,0.05,0,0.05,0.02,-33,1066,84,117,"Shea","Lacey",3,0.24,"Burnley",3,1205,1055,1150,1010,1260,1100,FALSE
"12049","Lacey","Man Utd","MID","£4.5",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,1771,1019,390,"Shea","Lacey",3,0.45,"Man City",4,1135,1305,1100,1230,1170,1380,TRUE
"12050","Lacey","Man Utd","MID","£4.5",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1798,276,273,"Shea","Lacey",3,1.19,"Arsenal",5,1205,1300,1150,1340,1260,1260,FALSE
"12051","Bendito Mantato","Man Utd","MID","£4.5",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bendito","Mantato",3,1.54,"Aston Villa",3,1205,1145,1150,1150,1260,1140,FALSE
"12052","Bendito Mantato","Man Utd","MID","£4.5",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,122,53,8,"Bendito","Mantato",3,1.18,"Newcastle",3,1135,1220,1100,1180,1170,1260,TRUE
"12053","Bendito Mantato","Man Utd","MID","£4.5",1,19,15,0,0,0,0,0,0,0,0,0,0,0,3,2.2,11.7,0,1.4,0,0,0,0,0,0.01,0.01,0.05,9,135,24,15,"Bendito","Mantato",3,1.16,"Wolves",3,1135,1085,1100,1050,1170,1120,TRUE
"12054","Bendito Mantato","Man Utd","MID","£4.5",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,202,59,20,"Bendito","Mantato",3,0.9,"Leeds",3,1205,1095,1150,1080,1260,1110,FALSE
"12055","Bendito Mantato","Man Utd","MID","£4.5",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,233,35,26,"Bendito","Mantato",3,0.24,"Burnley",3,1205,1055,1150,1010,1260,1100,FALSE
"12056","Bendito Mantato","Man Utd","MID","£4.5",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,311,52,20,"Bendito","Mantato",3,0.45,"Man City",4,1135,1305,1100,1230,1170,1380,TRUE
"12057","Bendito Mantato","Man Utd","MID","£4.5",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,310,18,41,"Bendito","Mantato",3,1.19,"Arsenal",5,1205,1300,1150,1340,1260,1260,FALSE
"12058","Fletcher","Man Utd","MID","£4.5",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler","Fletcher",3,1.18,"Newcastle",3,1135,1220,1100,1180,1170,1260,TRUE
"12059","Fletcher","Man Utd","MID","£4.5",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,443,321,36,"Tyler","Fletcher",3,1.16,"Wolves",3,1135,1085,1100,1050,1170,1120,TRUE
"12060","Fletcher","Man Utd","MID","£4.5",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,507,216,97,"Tyler","Fletcher",3,0.9,"Leeds",3,1205,1095,1150,1080,1260,1110,FALSE
"12061","Fletcher","Man Utd","MID","£4.5",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,617,183,108,"Tyler","Fletcher",3,0.24,"Burnley",3,1205,1055,1150,1010,1260,1100,FALSE
"12062","Fletcher","Man Utd","MID","£4.5",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,674,145,129,"Tyler","Fletcher",3,0.45,"Man City",4,1135,1305,1100,1230,1170,1380,TRUE
"12063","Fletcher","Man Utd","MID","£4.5",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,651,57,103,"Tyler","Fletcher",3,1.19,"Arsenal",5,1205,1300,1150,1340,1260,1260,FALSE
"12064","Kukonki","Man Utd","DEF","£4",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Godwill","Kukonki",3,0.9,"Leeds",3,1205,1095,1150,1080,1260,1110,FALSE
"12065","Kukonki","Man Utd","DEF","£4",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,87,29,3,"Godwill","Kukonki",3,0.24,"Burnley",3,1205,1055,1150,1010,1260,1100,FALSE
"12066","Kukonki","Man Utd","DEF","£4",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,343,105,21,"Godwill","Kukonki",3,0.45,"Man City",4,1135,1305,1100,1230,1170,1380,TRUE
"12067","Kukonki","Man Utd","DEF","£4",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,425,32,68,"Godwill","Kukonki",3,1.19,"Arsenal",5,1205,1300,1150,1340,1260,1260,FALSE
"12068","J.Ramsey","Newcastle","MID","£5.5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60119,0,0,"Jacob","Ramsey",3,0.2,"Newcastle",3,1160,1220,1170,1180,1150,1260,TRUE
"12069","J.Ramsey","Newcastle","MID","£5.5",1,2,14,0,0,0,1,0,0,0,0,0,0,0,5,4.2,11,0,1.5,0,3,1,4,0,0.02,0.02,0.37,-10082,58206,3795,13877,"Jacob","Ramsey",3,0.7,"Liverpool",4,1160,1265,1170,1210,1150,1320,TRUE
"12070","J.Ramsey","Newcastle","MID","£5.5",1,3,45,0,0,0,0,0,0,0,0,0,0,0,8,9.2,30.8,7,4.7,0,2,0,2,0.03,0.1,0.13,0.54,-1577,60744,7660,9237,"Jacob","Ramsey",3,0.69,"Leeds",3,1220,1095,1180,1080,1260,1110,FALSE
"12071","J.Ramsey","Newcastle","MID","£5.4",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17618,42767,1042,18660,"Jacob","Ramsey",3,0.5,"Wolves",3,1160,1085,1170,1050,1150,1120,TRUE
"12072","J.Ramsey","Newcastle","MID","£5.4",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10305,33155,50,10355,"Jacob","Ramsey",3,0.56,"Bournemouth",3,1220,1150,1180,1100,1260,1200,FALSE
"12073","J.Ramsey","Newcastle","MID","£5.3",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5505,27835,39,5544,"Jacob","Ramsey",3,2.04,"Arsenal",5,1160,1375,1170,1400,1150,1350,TRUE
"12074","J.Ramsey","Newcastle","MID","£5.3",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2217,25840,140,2357,"Jacob","Ramsey",3,0.29,"Nott'm Forest",3,1160,1130,1170,1110,1150,1150,TRUE
"12075","J.Ramsey","Newcastle","MID","£5.3",1,8,20,0,0,0,1,0,0,0,0,0,0,0,3,4.2,12.3,0,1.7,1,2,0,3,0,0.01,0.01,0.14,-541,25862,901,1442,"Jacob","Ramsey",3,0.91,"Brighton",3,1220,1150,1180,1090,1260,1210,FALSE
"12076","J.Ramsey","Newcastle","MID","£5.3",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,26055,792,869,"Jacob","Ramsey",3,1.53,"Fulham",3,1160,1130,1170,1140,1150,1120,TRUE
"12077","J.Ramsey","Newcastle","MID","£5.3",0,10,45,0,0,0,1,0,0,0,1,0,0,0,2,5.8,3.2,2,1.1,1,3,2,6,0,0.01,0.01,1.5,-284,26005,836,1120,"Jacob","Ramsey",3,1.75,"West Ham",3,1220,1075,1180,1050,1260,1100,FALSE
"12078","J.Ramsey","Newcastle","MID","£5.3",2,11,66,0,0,0,3,0,0,0,0,0,0,0,15,10,26.8,2,3.9,0,4,2,6,0,0.09,0.09,2.58,-281,25967,750,1031,"Jacob","Ramsey",3,2.64,"Brentford",3,1220,1135,1180,1100,1260,1170,FALSE
"12079","J.Ramsey","Newcastle","MID","£5.3",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-336,25880,504,840,"Jacob","Ramsey",3,2.49,"Man City",4,1160,1305,1170,1230,1150,1380,TRUE
"12080","J.Ramsey","Newcastle","MID","£5.3",1,13,19,0,0,0,0,0,0,0,0,0,0,0,2,6.8,12.3,19,3.8,1,0,0,1,0.22,0.03,0.25,0.15,-375,25663,349,724,"Jacob","Ramsey",3,0.99,"Everton",3,1220,1100,1180,1110,1260,1090,FALSE
"12081","J.Ramsey","Newcastle","MID","£5.3",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-172,25597,267,439,"Jacob","Ramsey",3,0.75,"Spurs",3,1160,1175,1170,1150,1150,1200,TRUE
